species_id,version_id,language_id,flavor_text
275,26,1,おおきな　うちわは　ふうそく　３０メートルのきょうふうを　おこし　なんでも　ふきとばす。もりの　おくで　ひっそり　くらす　ポケモンだ。
275,26,3,큰 부채는 풍속 30m의강풍을 일으켜 무엇이든 날려버린다.숲 속 깊은 곳에서 조용히 사는 포켓몬이다.
275,26,5,Les grands éventails de Tengalice peuvent déclencherdes bourrasques de vent allant jusqu’à 30 m/s. Le ventdéchaîné peut tout envoyer balader. Ce Pokémon a choiside vivre tranquillement dans la forêt.
275,26,6,"Tengulists große Fächer erzeugen Böen, die eineGeschwindigkeit von 30 m/s erreichen können undalles und jeden hinwegfegen können. Dieses Pokémonlebt still und zurückgezogen in den Tiefen der Wälder."
275,26,7,"Las grandes manos con forma de hoja que tiene Shiftrygeneran grandes corrientes de aire que pueden alcanzar
30 m/s y barrer lo que sea. Este Pokémon opta por vivirtranquilo en medio del bosque."
275,26,8,Le grandi ventole di Shiftry generano forti raffiche di ventoalla velocità di 30 metri al secondo. La violenza del ventospazza via ogni cosa. Vive pacifico nel cuore della foresta.
275,26,9,Shiftry’s large fans generate awesome gusts of wind at aspeed close to 100 feet per second. The whipped-up windblows anything away. This Pokémon chooses to live quietlydeep in forests.
275,26,11,大きな　団扇は　風速　３０メートルの強風を　起こし　なんでも　吹き飛ばす。森の　奥で　ひっそり　暮らす　ポケモンだ。
275,33,1,もりの　かみさまと　おそれられていたポケモン。　あいての　かんがえを　よみさきまわりする　のうりょくを　もつ。
275,33,3,숲의 신이라고 여겨져 두려움의대상이었던 포켓몬. 상대의 생각을 읽고앞서 행동하는 능력을 지녔다.
275,33,4,過去被視為森林之神而受到畏懼的寶可夢。有著讀取對手想法並搶先一步行動的能力。
275,33,5,Ce gardien des forêts inspirait la crainte.Il peut lire les pensées de ses ennemis et agiren conséquence.
275,33,6,Dieses Pokémon wurde als „Wächter des Waldes“gefürchtet. Es kann die Gedanken des Gegnerslesen und präventiv handeln.
275,33,7,Infundía temor por su condición de guardián delos bosques. Es capaz de leer los pensamientosdel rival y actuar en consecuencia.
275,33,8,Un tempo era un temuto guardiano della foresta.Sa leggere nella mente del nemico anticipandolo.
275,33,9,A Pokémon that was feared as a forest guardian.It can read the foe’s mind and takepreemptive action.
275,33,11,森の　神様と　恐れられていたポケモン。　相手の　考えを　読み先回りする　能力を　もつ。
275,33,12,过去被敬畏为森林之神的宝可梦。有着读取对手想法并抢先一步行动的能力。
275,34,1,もりの　おくで　ひっそりと　くらす。おおきな　うちわを　あおぐとこがらしが　ふくと　いわれている。
275,34,3,숲속에서 조용히 지낸다.큰 부채로 부치면쌀쌀한 바람이 분다고 한다.
275,34,4,在森林深處靜靜地生活。據說當牠搧動大大的團扇，就會刮起冬日寒風。
275,34,5,Il vit caché au fond des forêts.On raconte qu’il fait souffler la biselorsqu’il agite ses grands éventails.
275,34,6,"Es lebt in den einsamen Tiefen der Wälder. Mansagt, wenn es seine großen Fächer schwingt,jagen eisige Windböen über das Land."
275,34,7,Vive sigiloso en lo más profundo del bosque.Se dice que con sus abanicos puede generarvientos gélidos.
275,34,8,Vive nella calma delle foreste. Si dice che siain grado di creare raffiche di vento gelidoagitando i suoi grandi ventagli.
275,34,9,It lives quietly in the deep forest. It is said tocreate chilly winter winds with the fans it holds.
275,34,11,森の　奥で　ひっそりと　暮らす。大きな　団扇を　あおぐと木枯らしが　吹くと　いわれている。
275,34,12,在森林深处静静地生活。据说当它扇动大大的团扇，就会刮起冬日寒风。
276,7,9,"TAILLOW courageously stands itsground against foes, however strongthey may be. This gutsy POKéMON will remain defianteven after a loss. On the other hand,it cries loudly if it becomes hungry."
276,8,9,"TAILLOW is young - it has only justleft its nest. As a result, it sometimesbecomes lonesome and cries at night. This POKéMON feeds on WURMPLE thatlive in forests."
276,9,9,"Although it is small, it is very courageous.It will take on a larger SKARMORY on anequal footing. However, its will weakens ifit becomes hungry."
276,10,9,"It dislikes cold seasons. They migrate toother lands in search of warmth, flyingover 180 miles a day."
276,11,9,"It dislikes cold seasons. They migrate toother lands in search of warmth, flyingover 180 miles a day."
276,12,9,It has a gutsy spirit that makesit bravely take on tough foes. Itflies in search of warm climates.
276,13,9,It has a gutsy spirit that makesit bravely take on tough foes. Itflies in search of warm climates.
276,14,9,It has a gutsy spirit that makesit bravely take on tough foes. Itflies in search of warm climates.
276,15,9,"When it gets cold, they migrate,flying over 180 miles a day.It hunts for tasty prey."
276,16,9,"When it gets cold, they migrate,flying over 180 miles a day.It hunts for tasty prey."
276,17,5,Ce Pokémon téméraire n’a pas peurd’affronter des ennemis puissants.Il vole en quête de climats chauds.
276,17,9,It has a gutsy spirit that makesit bravely take on tough foes. Itflies in search of warm climates.
276,18,5,Ce Pokémon téméraire n’a pas peurd’affronter des ennemis puissants.Il vole en quête de climats chauds.
276,18,9,It has a gutsy spirit that makesit bravely take on tough foes. Itflies in search of warm climates.
276,21,9,It has a gutsy spirit that makesit bravely take on tough foes. Itflies in search of warm climates.
276,22,9,It has a gutsy spirit that makesit bravely take on tough foes. Itflies in search of warm climates.
276,23,1,つよい　あいてにも　ゆうかんにたちむかう　こんじょうの　もちぬし。あたたかい　とちを　めざして　とぶ。
276,23,3,강한 상대에게도 용감히맞서는 근성의 소유자다.따뜻한 땅을 찾아서 난다.
276,23,5,Ce Pokémon téméraire n’a pas peur d’affronterdes ennemis puissants. Il vole en quête de climatschauds.
276,23,6,Es ist sehr mutig und stellt sich auch starkenGegnern. Es sucht ständig nach warmen Regionen.
276,23,7,Es un Pokémon valiente que no teme a los rivalesfuertes. Vuela en busca de climas templados.
276,23,8,È molto coraggioso e affronta spavaldo i nemicipiù forti. Migra verso i paesi caldi.
276,23,9,It has a gutsy spirit that makes it bravely take ontough foes. It flies in search of warm climates.
276,23,11,強い　相手にも　勇敢に立ち向かう　根性の　持ち主。暖かい　土地を　目指して　飛ぶ。
276,24,1,さむい　きせつは　にがて。あたたかいとちを　さがし　１にち　３００キロのきょりを　とんで　いどうする。
276,24,3,추운 계절에 약하다. 따뜻한지방을 찾아 하루에 300km의거리를 날아서 이동한다.
276,24,5,Nirondelle ne supporte pas les saisons froides.Il vole vers d’autres terres à la recherche de chaleuret peut ainsi parcourir 300 km par jour.
276,24,6,"Es mag die kalte Jahreszeit nicht. Daher legt esauf der Suche nach wärmeren Gefilden mehr als
300 km am Tag zurück."
276,24,7,No le gustan las bajas temperaturas. En las estacionesfrías se recorre casi 300 km al día en busca de zonascálidas.
276,24,8,"Non ama il freddo. In inverno emigra verso regionicalde, viaggiando a una velocità di 300 km al giorno."
276,24,9,"It dislikes cold seasons. They migrate to otherlands in search of warmth, flying over 180 milesa day."
276,24,11,寒い　季節は　苦手。暖かい　土地を探し　１日　３００キロの　距離を飛んで　移動する。
276,25,1,どんな　つよい　あいてでも　ゆうかんに　いどむ。まけても　へこたれない　こんじょうの　もちぬし。おなかが　すくと　おおごえで　ないて　しまう。
276,25,3,아무리 강한 상대라도 용감히 맞선다.져도 주저앉지 않는 근성의 소유자다.배가 고프면 큰 소리로 운다.
276,25,5,"Nirondelle défend courageusement son territoire contreses ennemis, même les plus puissants. Ce vaillant Pokémonest toujours prêt à relever un défi, mais s’il a faim, il se metà pleurer à chaudes larmes."
276,25,6,"Mutig behauptet Schwalbini sein Territorium gegenEindringlinge, so stark diese auch sein mögen. Diesesunerschrockene Pokémon bleibt trotz einer Niederlageangriffslustig, heult aber laut, wenn es Hunger hat."
276,25,7,"Taillow se mantiene firme ante sus rivales, sean lo fuertes quesean. Este valiente Pokémon seguirá mostrándose desafiante,aunque pierda en combate. Además, si se enfada, se pondrá agritar con energía."
276,25,8,"Taillow affronta coraggiosamente persino i nemici più forti.Anche in caso di sconfitta rimane fiero e spavaldo.Ma quando ha fame, si lamenta rumorosamente."
276,25,9,"Taillow courageously stands its ground against foes, howeverstrong they may be. This gutsy Pokémon will remain defianteven after a loss. On the other hand, it cries loudly if itbecomes hungry."
276,25,11,どんな　強い　相手でも　勇敢に　挑む。負けても　へこたれない　根性の　持ち主。お腹が　空くと　大声で　泣いて　しまう。
276,26,1,すだちを　おえたばかり　なので　よるに　なるとさみしく　なって　ないてしまう　ことも　ある。もりに　すむ　ケムッソを　つかまえて　たべる。
276,26,3,둥지를 떠난 지 얼마 안 돼서 밤이 되면쓸쓸함에 우는 일도 있다.숲에 사는 개무소를 잡아먹는다.
276,26,5,"Nirondelle est jeune. Il vient de quitter son nid. Du coup,il se sent parfois un peu seul et pleure la nuit. Ce Pokémonse nourrit des Chenipotte qu’il trouve dans les forêts."
276,26,6,"Schwalbini ist noch klein, es hat gerade erst sein Nestverlassen. Daher fühlt es sich manchmal einsam und weintnachts. Dieses Pokémon ernährt sich von Waumpel."
276,26,7,"Taillow es pequeño, está recién salido del nido. Por eso, sesiente solo con frecuencia y se pone a piar. Este Pokémonse alimenta de los Wurmple que hay por el bosque."
276,26,8,"Taillow è molto piccolo, infatti ha appena lasciato il nido.Talvolta di notte si sente solo e piange.Si nutre dei Wurmple che vivono nella foresta."
276,26,9,"Taillow is young—it has only just left its nest. As a result,it sometimes becomes lonesome and cries at night.This Pokémon feeds on Wurmple that live in forests."
276,26,11,巣立ちを　終えたばかり　なので　夜に　なると寂しく　なって　泣いてしまう　ことも　ある。森に　すむ　ケムッソを　捕まえて　食べる。
277,7,9,"SWELLOW flies high above our heads,making graceful arcs in the sky.This POKéMON dives at a steep angle as soon as it spots its prey. The haplessprey is tightly grasped by SWELLOW’sclawed feet, preventing escape."
277,8,9,"SWELLOW is very conscientious aboutthe upkeep of its glossy wings.Once two SWELLOW are gathered, they diligently take care of cleaning eachother’s wings."
277,9,9,A SWELLOW dives upon prey from far above.It never misses its targets. It takes tothe skies in search of lands with a warmclimate.
277,10,9,"If its two tail feathers are standing atattention, it is proof of good health.It soars elegantly in the sky."
277,11,9,"If its two tail feathers are standing atattention, it is proof of good health.It soars elegantly in the sky."
277,12,9,"It circles the sky in search ofprey. When it spots one, it divessteeply to catch the prey."
277,13,9,"It circles the sky in search ofprey. When it spots one, it divessteeply to catch the prey."
277,14,9,"It circles the sky in search ofprey. When it spots one, it divessteeply to catch the prey."
277,15,9,It dives at a steep angle as soonas it spots its prey. It catchesits prey with sharp claws.
277,16,9,It dives at a steep angle as soonas it spots its prey. It catchesits prey with sharp claws.
277,17,5,"Il vole en cercle en quête d’uneproie. Dès qu’il l’a repérée, il fondsur elle en un éclair."
277,17,9,"It circles the sky in search ofprey. When it spots one, it divessteeply to catch the prey."
277,18,5,"Il vole en cercle en quête d’uneproie. Dès qu’il l’a repérée, il fondsur elle en un éclair."
277,18,9,"It circles the sky in search ofprey. When it spots one, it divessteeply to catch the prey."
277,21,9,"It circles the sky in search ofprey. When it spots one, it divessteeply to catch the prey."
277,22,9,"It circles the sky in search ofprey. When it spots one, it divessteeply to catch the prey."
277,23,1,２ほんの　おばねが　ピンと　たっていれば　けんこうな　しょうこ。ゆうがに　おおぞらを　とびまわる。
277,23,3,2개의 꼬리날개가 꼿꼿하게서 있으면 건강하다는 증거다.우아하게 넓은 하늘을 날아다닌다.
277,23,5,"Si les plumes de ses deux queues restent biendroites, cela signifie qu’Hélédelle est en bonne santé.Son élégance est sans pareille."
277,23,6,"Wenn seine beiden Schwanzfedern aufrecht stehen,zeigt das, dass es bei bester Gesundheit ist.Es fliegt elegant in den Himmel empor."
277,23,7,"Cuando se encuentra bien, pone firmes las plumas dela cola doble que tiene. Remonta el vuelo de formamuy elegante."
277,23,8,"Se le due penne sulla coda sono ritte, significa cheè in buona salute. Si libra elegantemente nel cielo."
277,23,9,"If its two tail feathers are standing at attention, it isproof of good health. It soars elegantly in the sky."
277,23,11,２本の　尾羽が　ピンと　立っていれば　健康な　証拠。優雅に　大空を　飛び回る。
277,24,1,もりに　すむ　えものを　みつけるとじょうくうから　きゅうこうか。するどい　ツメで　つかまえる。
277,24,3,숲에 사는 먹이를 찾으면상공에서 급강하해서예리한 발톱으로 잡는다.
277,24,5,"Une fois sa proie repérée, il fond sur elle en un éclairet la capture avec ses griffes acérées."
277,24,6,"Findet es Beute, stürzt es sich aus großer Höhedarauf und packt sie mit seinen spitzen Krallen."
277,24,7,"Vive en los bosques. Si encuentra una presa, se lanzaen picado y la atrapa con sus afiladas garras."
277,24,8,"Trova nella foresta le sue prede, vi si scaglia soprain picchiata e le afferra con i suoi artigli affilati."
277,24,9,It dives at a steep angle as soon as it spots itsprey. It catches its prey with sharp claws.
277,24,11,森に　住む　獲物を　見つけると上空から　急降下。鋭い　ツメで　捕まえる。
277,25,1,はるか　じょうくうを　えんを　えがく　ようにとびまわり　えものを　みつけると　きゅうこうか。あしの　ツメで　がっしり　つかんで　にがさない。
277,25,3,높은 상공을 원을 그리듯 날아다니다먹이를 발견하면 급강하한다.발톱으로 단단히 잡고 놓치지 않는다.
277,25,5,"Hélédelle vole dans les cieux en dessinant de grands arcs.Ce Pokémon plonge en piqué dès qu’il repère sa proie.Il attrape fermement la malheureuse cible dans ses serres,empêchant toute fuite."
277,25,6,"Dieses Pokémon taucht in einem steilen Winkel ab, sobald esBeute wahrgenommen hat. Es packt seine Beute mit seinenKrallen und lässt sie nicht mehr entkommen."
277,25,7,"Swellow vuela muy alto dibujando elegantes arcos en el cielo.Este Pokémon se sumerge en el agua con rapidez y eficaciaen cuanto detecta una presa. Con las garras, atrapa a ladesdichada víctima y no la deja huir."
277,25,8,Swellow vola alto sopra le nostre teste disegnando armoniosiarchi in cielo. Appena scova una preda si lancia su di essain picchiata. Swellow cattura poi la sventurata preda con le suezampe artigliate impedendole la fuga.
277,25,9,"Swellow flies high above our heads, making graceful arcsin the sky. This Pokémon dives at a steep angle as soon asit spots its prey. The hapless prey is tightly grasped bySwellow’s clawed feet, preventing escape."
277,25,11,はるか　上空を　円を　描く　ように飛び回り　獲物を　見つけると　急降下。足の　ツメで　がっしり　つかんで　逃がさない。
277,26,1,ツヤの　ある　はねの　ていれは　おこたらない。オオスバメが　２ひき　あつまると　かならずおたがいの　はねを　きれいに　ていれするぞ。
277,26,3,윤이 나는 깃털의 손질을 게을리하지 않는다.스왈로 두 마리가 모이면 반드시서로의 깃털을 깨끗이 손질한다.
277,26,5,"Hélédelle fait attention à bien entretenir ses ailes brillantes.Lorsque deux Hélédelle se rencontrent, ils se nettoientmutuellement les ailes avec attention."
277,26,6,"Schwalboss ist sehr gewissenhaft bei der Pflege seinerglänzenden Flügel. Wenn zwei Schwalboss zusammen sind,putzen sie sich ihre Flügel gegenseitig."
277,26,7,"Swellow se preocupa a conciencia del mantenimiento de suslustrosas alas. Cuando hay dos juntos, el uno se ocupa delimpiarle las alas al otro."
277,26,8,Swellow è molto attento a mantenere le proprie ali semprelucide e splendenti. Spesso si incontra coi propri similie questi Pokémon in gruppo si lisciano vicendevolmentele piume.
277,26,9,"Swellow is very conscientious about the upkeep of its glossywings. Once two Swellow are gathered, they diligently takecare of cleaning each other’s wings."
277,26,11,ツヤの　ある　羽の　手入れは　怠らない。オオスバメが　２匹　集まると　必ずお互いの　羽を　きれいに　手入れするぞ。
278,7,9,WINGULL has the habit of carrying preyand valuables in its beak and hidingthem in all sorts of locations. This POKéMON rides the winds and fliesas if it were skating across the sky.
278,8,9,WINGULL rides updrafts rising from thesea by extending its long and narrowwings to glide. This POKéMON’s long beak is useful forcatching prey.
278,9,9,"It makes its nest on a sheer cliff at theedge of the sea. It has trouble keepingits wings flapping in flight. Instead, itsoars on updrafts."
278,10,9,"It rides upon ocean winds as if it werea glider. In the winter, it hides foodaround its nest."
278,11,9,"It rides upon ocean winds as if it werea glider. In the winter, it hides foodaround its nest."
278,12,9,"It makes its nest on steep seacliffs. Riding updrafts, it soarsto great heights."
278,13,9,"Catching sea winds with its longwings, it soars as if it were aglider. It folds its wings to rest."
278,14,9,"It soars high in the sky, riding onupdrafts like a glider. It carriesfood tucked in its bill."
278,15,9,It soars on updrafts withoutflapping its wings. It makes a neston sheer cliffs at the sea’s edge.
278,16,9,It soars on updrafts withoutflapping its wings. It makes a neston sheer cliffs at the sea’s edge.
278,17,5,Il utilise les courants ascendantspour planer en altitude. Son bec luisert à transporter la nourriture.
278,17,9,"It soars high in the sky, riding onupdrafts like a glider. It carriesfood tucked in its bill."
278,18,5,Il utilise les courants ascendantspour planer en altitude. Son bec luisert à transporter la nourriture.
278,18,9,"It soars high in the sky, riding onupdrafts like a glider. It carriesfood tucked in its bill."
278,21,9,"It makes its nest on sheer cliffs.Riding the sea breeze, it glidesup into the expansive skies."
278,22,9,"It makes its nest on sheer cliffs.Riding the sea breeze, it glidesup into the expansive skies."
278,23,1,ながい　つばさで　うみかぜを　うけてグライダーのように　かっくうする。やすむときは　つばさを　おりたたむ。
278,23,3,긴 날개로 바닷바람을 받아서글라이더처럼 활공한다.쉴 때는 날개를 접는다.
278,23,5,Il plane sur les vents marins grâce à ses longues ailes.Il les replie pour se reposer.
278,23,6,"Es lässt sich vom Wind der Meere treiben,als wäre es ein Segelflugzeug."
278,23,7,"Sus largas alas aprovechan los vientos marinos paraplanear. Cuando descansa, las pliega."
278,23,8,Segue i venti marini con le sue lunghe ali e si librain volo come un aliante. Si riposa piegando le ali.
278,23,9,"Catching sea winds with its long wings, it soarsas if it were a glider. It folds its wings to rest."
278,23,11,長い　翼で　海風を　受けてグライダーのように　滑空する。休むときは　翼を　折り畳む。
278,24,1,うみべの　だんがいぜっぺきにすを　つくる。じょうしょうきりゅうをりようして　おおぞらに　まいあがる。
278,24,3,해변의 낭떠러지 절벽에둥지를 튼다. 상승기류를이용하여 넓은 하늘로 날아오른다.
278,24,5,Il niche sur les falaises escarpées face à la mer.Il vole en altitude grâce aux courants ascendants.
278,24,6,"Es baut sein Nest auf steilen Klippen. Es nutzt dieAufwinde, um in größerer Höhe fliegen zu können."
278,24,7,Anida en acantilados y alcanza gran alturaaprovechando las corrientes ascendentes.
278,24,8,Nidifica su scogliere a picco sul mare. Si fa trasportaread alta quota dalle correnti ascensionali.
278,24,9,"It makes its nest on steep sea cliffs.Riding updrafts, it soars to great heights."
278,24,11,海辺の　断崖絶壁に巣を　作る。上昇気流を　利用して大空に　舞い上がる。
278,25,1,エサや　だいじな　ものを　くちばしに　はさみいろんな　ばしょに　かくす　しゅうせいを　もつ。かぜに　のって　すべる　ように　そらを　とぶ。
278,25,3,먹이나 소중한 것을 부리에 끼우고여러 장소에 숨기는 습성을 지녔다.바람을 타고 미끄러지듯 하늘을 난다.
278,25,5,Goélise a l’habitude de transporter ses proies et ses objetsde valeur dans son bec avant de les cacher. Ce Pokémonse laisse porter par le vent et vole comme s’il surfaitdans les cieux.
278,25,6,"Man sieht Wingull oft mit seiner Beute oder seinenBesitztümern im Schnabel herumfliegen auf der Suchenach geeigneten Verstecken. Dieses Pokémon fliegtdurch die Lüfte, als würde es gleiten."
278,25,7,"Wingull tiene la costumbre de llevar a su presa y objetos devalor en el pico, y esconderlos en distintos sitios. EstePokémon vuela dejándose llevar por las corrientes de airecomo si fuera patinando por el cielo."
278,25,8,Wingull ha l’abitudine di trasportare prede e oggetti preziosinel becco per poi nasconderli dappertutto. Questo Pokémonvola a cavallo dei venti planando in cielo.
278,25,9,Wingull has the habit of carrying prey and valuables in its beakand hiding them in all sorts of locations. This Pokémon ridesthe winds and flies as if it were skating across the sky.
278,25,11,エサや　大事な　ものを　くちばしに　挟み色んな　場所に　隠す　習性を　持つ。風に　乗って　滑る　ように　空を　飛ぶ。
278,26,1,うみから　ふく　じょうしょう　きりゅうに　のりほそながい　つばさを　のばして　かっくうする。ながい　くちばしは　エサを　とるときに　べんり。
278,26,3,바다에서 불어오는 상승기류를 타고가늘고 긴 날개를 펼쳐 활공한다.긴 부리는 먹이를 잡을 때 편리하다.
278,26,5,"Grâce à ses ailes longues et étroites, Goélise se laisse porterpar les courants d’air ascendants venant de la mer. Le longbec de ce Pokémon est bien pratique pour attraper ses proies."
278,26,6,"Wingull breitet seine langen, schmalen Flügel aus und segeltim Seewind. Der lange Schnabel dieses Pokémon ist ihm beimJagen nach Beute sehr hilfreich."
278,26,7,Wingull emerge del mar y asciende desplegando las largas yestrechas alas que posee. Este Pokémon tiene un pico largoque le resulta muy útil para pescar.
278,26,8,Wingull segue le correnti ascensionali presenti sul mareallargando le sue ali lunghe e strette per planare.Il lungo becco del Pokémon è utile per catturare la preda.
278,26,9,Wingull rides updrafts rising from the sea by extending its longand narrow wings to glide. This Pokémon’s long beak is usefulfor catching prey.
278,26,11,海から　吹く　上昇　気流に　乗り細長い　翼を　伸ばして　滑空する。長い　くちばしは　エサを　取るときに　便利。
278,27,1,ホネは　かるさのために　スカスカ。おおきな　つばさで　かぜを　うけおおぞらへと　まいあがる。
278,27,3,뼈는 무게를 줄이기 위해 비어 있다.큰 날개로 바람을 타고넓은 하늘로 날아오른다.
278,27,4,空心的骨頭是為了保持輕盈。用大大的翅膀迎著風，飛向浩瀚的天空。
278,27,5,"Son ossature légère lui confère un vol gracieux,tandis que le vent s’engouffre sous ses grandesailes, lui permettant de s’élever au firmament."
278,27,6,Seine Knochen sind hohl und daher sehr leicht.Mit seinen ausgebreiteten großen Flügeln steigtes hoch in den Himmel empor.
278,27,7,Sus huesos livianos y sus grandes alas lepermiten dejarse llevar por el viento y surcarlos cielos grácilmente.
278,27,8,Volteggia lieve nel cielo sfruttando le correntigrazie alle ossa leggere e alle grandi ali.
278,27,9,Its hollow bones enhance its lightness.It spreads its wings to the wind and soars awayinto the sky.
278,27,11,骨は　軽さのために　スカスカ。大きな　翼で　風を　受け大空へと　舞いあがる。
278,27,12,为了轻盈，骨骼空空的。用大大的翅膀迎风，向着浩瀚天空飞翔。
278,28,1,キャモメが　とびかう　うみの　したはさかなポケモンが　むれているのでりょうしは　まずキャモメを　さがす。
278,28,3,갈모매가 어지럽게 나는 바다 아래에는물고기포켓몬이 무리 지어 있으므로어부들은 우선 갈모매부터 찾는다.
278,28,4,在長翅鷗飛來飛去的海底下聚集著成群的魚寶可夢，所以漁夫會先尋找長翅鷗。
278,28,5,"Les Goélise survolent les mers qui grouillent dePokémon poissons. Un grand pêcheur a dit :« Si tu veux une bonne prise, suis le Goélise. »"
278,28,6,"Fischer halten gerne Ausschau nach Wingull,denn wo diese ihre Kreise ziehen, scharen sichunter Wasser Schwärme von Fisch-Pokémon."
278,28,7,"Suele sobrevolar los bancos de Pokémon pez,por lo que los pescadores siguen a Wingullcuando buscan buenas capturas."
278,28,8,I pescatori li tengono d’occhio per via dellaloro abitudine di volare sui tratti di mare dovesi radunano i Pokémon acquatici.
278,28,9,"Fishermen keep an eye out for Wingull in thesky, because wherever they’re circling, theocean is sure to be teeming with fish Pokémon."
278,28,11,キャモメが　飛び交う　海の　下はさかなポケモンが　群れているので漁師は　まずキャモメを　探す。
278,28,12,在长翅鸥飞来飞去的海下面聚集着成群的鱼宝可梦，所以渔夫会先寻找长翅鸥。
278,29,1,ほそく　ながい　つばさ。　じょうしょうきりゅうに　のって　グライダーのように　おおぞらに　まいあがるのだ。
278,29,3,가늘고 긴 날개다. 상승 기류를타고 글라이더처럼넓은 하늘로 높이 떠오른다.
278,29,4,翅膀又細又長，能乘著上升氣流，像滑翔機一般飛上天空。
278,29,5,"Grâce à ses ailes longues et fines, il se laisseporter par les courants ascendants pour planerjusqu’au firmament."
278,29,6,"Seine Flügel sind lang und schmal. Es nutzt dieAufwinde, um wie ein Segelflugzeug hoch in denHimmel emporzusteigen."
278,29,7,Tiene alas largas y finas. Se deja llevar por lascorrientes ascendentes y luego planea a altacota grácilmente.
278,29,8,"Grazie alle ali lunghe e strette, vola in altolasciandosi trasportare dalle correntiascensionali come un aliante."
278,29,9,"With its long, thin wings, it catches updraftsand flies like a glider high up into the sky."
278,29,11,細く　長い　翼。　上昇気流に　乗って　グライダーのように　大空に　舞い上がるのだ。
278,29,12,翅膀又细又长。能乘着上升气流，像滑翔机一样在空中翱翔。
278,30,1,うみべの　がけに　すをつくる。だいこうぶつの　ヨワシを　さがしうみの　うえを　せんかい　している。
278,30,3,바닷가 절벽에 둥지를 짓는다.가장 좋아하는 약어리를 찾아바다 위를 선회하고 있다.
278,30,4,在海邊的懸崖上築巢。會在海上盤旋，尋找牠最愛吃的弱丁魚。
278,30,5,Il fait son nid sur les falaises du littoralet survole la mer en cercle à la recherchede son mets favori : les petits Froussardine.
278,30,6,"Es baut sein Nest auf steilen Klippen und kreistüber dem Meer auf der Suche nach Lusardin,seiner Lieblingsspeise."
278,30,7,Anida en los riscos junto a la costa y sobrevuelael mar trazando círculos en busca de algúnWishiwashi que llevarse al buche.
278,30,8,"Fa il nido sulle rocce a picco lungo la costa.Vola sul mare in cerca delle sue prede preferite,i Wishiwashi."
278,30,9,It builds nests in cliffs by the sea. It circles theskies above the ocean looking for its favoritefood—Wishiwashi.
278,30,11,海辺の　崖に　巣を作る。大好物の　ヨワシを　探し海の　上を　旋回　している。
278,30,12,在海边的悬崖上筑巢。会在海上盘旋，寻找它非常爱吃的弱丁鱼。
278,33,1,きりたった　がけに　すを　つくりうみかぜを　りようして　ひろいそらをじょうしょうし　かっくう　するのだ。
278,33,3,깎아지른 절벽에 둥지를 만들고바닷바람을 이용하여넓은 하늘 위로 올라 활공한다.
278,33,4,在陡峭的岩壁上築巢，會藉助海風，飛升到廣闊的天空中滑翔。
278,33,5,Il construit son nid le long des falaises et utiliseles courants ascendants pour planer en altitude.
278,33,6,"Es baut sein Nest an Steilhängen und nutzt dieSeebrise, um beim Gleiten am weiten Himmelan Höhe zu gewinnen."
278,33,7,Construye sus nidos en acantilados escarpados.Aprovecha la brisa marina para elevarse hacia elinmenso cielo y planear.
278,33,8,Costruisce il nido a ridosso dei precipizi.Sfrutta la brezza marina per levarsi alto in cielo.
278,33,9,"It makes its nest on sheer cliffs. Riding the seabreeze, it glides up into the expansive skies."
278,33,11,切り立った　崖に　巣を　つくり海風を　利用して　広い空を上昇し　滑空　するのだ。
278,33,12,在陡峭的岩壁上筑巢，会借助海风，飞升到广阔的天空中滑翔。
278,34,1,くうきの　ながれを　りようしてはばたかずに　そらへ　まいあがる。うみべの　がけに　すを　つくる。
278,34,3,공기의 흐름을 이용하여날갯짓하지 않고 하늘로 날아오른다.해변의 절벽에 둥지를 만든다.
278,34,4,利用氣流，不拍打翅膀就能飛上天空。會在海邊的岩壁上築巢。
278,34,5,"Il niche dans les falaises.En utilisant les courants d’air, il peut volersans battre des ailes."
278,34,6,"Es nistet an Steilküsten und nutzt die Luftströme,um im Gleitflug in den Himmel emporzusteigen."
278,34,7,Aprovecha las corrientes de aire para ganaraltura sin necesidad de batir las alas. Anidaen acantilados costeros.
278,34,8,Sfrutta le correnti ascensionali per volteggiarenel cielo senza sbattere le ali. Fa il nido nellescogliere lungo la costa.
278,34,9,It soars on updrafts without flapping its wings.It makes a nest on sheer cliffs at the sea’s edge.
278,34,11,空気の　流れを　利用して羽ばたかずに　空へ　舞い上がる。海辺の　崖に　巣を　つくる。
278,34,12,利用气流，不拍打翅膀就能飞上天空。会在海边的岩壁上筑巢。
279,7,9,PELIPPER is a flying transporter thatcarries small POKéMON and eggs insideits massive bill. This POKéMON builds its nest on steepcliffs facing the sea.
279,8,9,"PELIPPER searches for food while inflight by skimming the wave tops.This POKéMON dips its large bill in the sea to scoop up food, then swallowseverything in one big gulp."
279,9,9,"It skims the tops of waves as it flies.When it spots prey, it uses its large beakto scoop up the victim with water.It protects its eggs in its beak."
279,10,9,It is a flying transporter that carriessmall POKéMON in its beak. It bobs on thewaves to rest its wings.
279,11,9,It is a flying transporter that carriessmall POKéMON in its beak. It bobs on thewaves to rest its wings.
279,12,9,"It dips its large bill in the sea,then scoops up numerous preyalong with water."
279,13,9,It acts as a delivery service bycarrying small Pokémon in its bill.It bobs on the waves to rest.
